Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:24,Component:3440,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,record=1934;ComponentId=3440;offset=330489,0,330489,Duration,client_bin,abilitycomponentexport.bin
claim:25,Component:3440,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,record=1934;ComponentId=3440;offset=330489,0,330489,Interval,client_bin,abilitycomponentexport.bin
claim:22,Component:3440,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,record=1934;ComponentId=3440;offset=330489,0,330489,Operation,client_bin,abilitycomponentexport.bin
claim:23,Component:3440,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,record=1934;ComponentId=3440;offset=330489,0,330489,Radius,client_bin,abilitycomponentexport.bin
claim:10,Effect:232,CastId,EffectId,2841,2841,2841,client_csv,effects.csv,C:\Users\Admin\Downloads\myps\data\gamedata\effects.csv,line=253;EffectId=232,253,0,Cast,client_contract,effects.csv
claim:8,Effect:232,IconId,IconId,23154,23154,23154,client_csv,abilities.csv,C:\Users\Admin\Downloads\myps\data\gamedata\abilities.csv,line=267;EffectId=232,267,0,Icon,client_contract,abilities.csv
claim:7,Effect:232,Name,EffectName,Rampaging Siphon,Rampaging Siphon,Rampaging Siphon,client_csv,abilities.csv,C:\Users\Admin\Downloads\myps\data\gamedata\abilities.csv,line=267;EffectId=232,267,0,name,client_contract,abilities.csv
claim:9,Effect:232,Name,EffectName,Rampaging Siphon,Rampaging Siphon,Rampaging Siphon,client_csv,effects.csv,C:\Users\Admin\Downloads\myps\data\gamedata\effects.csv,line=253;EffectId=232,253,0,Name,client_contract,effects.csv
claim:11,Effect:232,ProjectileId,EffectId,2842,2842,2842,client_csv,effects.csv,C:\Users\Admin\Downloads\myps\data\gamedata\effects.csv,line=253;EffectId=232,253,0,Projectile,client_contract,effects.csv
claim:12,Effect:2841,Name,EffectName,Dwarves Fear me,Dwarves Fear me,Dwarves Fear me,client_csv,effects.csv,C:\Users\Admin\Downloads\myps\data\gamedata\effects.csv,line=2944;EffectId=2841,2944,0,Name,client_contract,effects.csv
claim:13,Effect:2842,Name,EffectName,The ""Empire"" Fears me,The ""Empire"" Fears me,The ""Empire"" Fears me,client_csv,effects.csv,C:\Users\Admin\Downloads\myps\data\gamedata\effects.csv,line=2945;EffectId=2842,2945,0,Name,client_contract,effects.csv
